"","Codigo","Companhia","Ano","Remuneração.Média"
"2086",377,"CONSTRUTORA TENDA S/A","2010",30788.6824324324
"2087",378,"J.MACEDO S/A","2017",2340665.35857143
"2088",378,"J.MACEDO S/A","2016",2462274.95238095
"2089",378,"J.MACEDO S/A","2015",2129307.16666667
"2090",378,"J.MACEDO S/A","2014",1717411.89285714
"2091",378,"J.MACEDO S/A","2013",1550643.04761905
"2092",378,"J.MACEDO S/A","2012",1850477.9
"2093",378,"J.MACEDO S/A","2011",1450869.66666667
"2094",378,"J.MACEDO S/A","2010",1290843.66666667
"2095",379,"AMIL PARTICIPAÇÕES S/A","2011",2320699.6315
"2096",379,"AMIL PARTICIPAÇÕES S/A","2010",2325000
"2097",380,"BRASIL BROKERS PARTICIPAÇÕES SA","2017",576000
"2098",380,"BRASIL BROKERS PARTICIPAÇÕES SA","2016",504000
"2099",380,"BRASIL BROKERS PARTICIPAÇÕES SA","2015",504000
"2100",380,"BRASIL BROKERS PARTICIPAÇÕES SA","2014",643200
"2101",380,"BRASIL BROKERS PARTICIPAÇÕES SA","2013",700800
"2102",380,"BRASIL BROKERS PARTICIPAÇÕES SA","2012",890999.19
"2103",380,"BRASIL BROKERS PARTICIPAÇÕES SA","2011",2291200
"2104",380,"BRASIL BROKERS PARTICIPAÇÕES SA","2010",1224000
"2105",381,"BANCO PAN SA","2017",3260197.5
"2106",381,"BANCO PAN SA","2016",1438830.83333333
"2107",381,"BANCO PAN SA","2015",2010949.33888951
"2108",381,"BANCO PAN SA","2014",3858202.27555556
"2109",381,"BANCO PAN SA","2013",1275733.41336791
"2110",381,"BANCO PAN SA","2012",896757.5275
"2111",381,"BANCO PAN SA","2011",1036084.33085867
"2112",381,"BANCO PAN SA","2010",1177645.09901026
"2113",382,"ENEVA S.A.","2017",3020200.53968254
"2114",382,"ENEVA S.A.","2016",4792683.11267606
"2115",382,"ENEVA S.A.","2015",4056578.0952381
"2116",382,"ENEVA S.A.","2014",7908450.81702128
"2117",382,"ENEVA S.A.","2013",3992704.11428571
"2118",382,"ENEVA S.A.","2012",14214734.7675774
"2119",382,"ENEVA S.A.","2011",1335549.94066667
"2120",382,"ENEVA S.A.","2010",822777.777777778
"2121",383,"CENTENNIAL ASSET PARTICIPAÇÕES AÇU SA","2012",24666.6666666667
"2122",383,"CENTENNIAL ASSET PARTICIPAÇÕES AÇU SA","2011",2333.33333333333
"2123",383,"CENTENNIAL ASSET PARTICIPAÇÕES AÇU SA","2010",2333.33333333333
"2124",386,"ALIANSCE SHOPPING CENTERS S/A","2017",4841701.62166667
"2125",386,"ALIANSCE SHOPPING CENTERS S/A","2016",2639720.98833333
"2126",386,"ALIANSCE SHOPPING CENTERS S/A","2015",3117632.43396524
"2127",386,"ALIANSCE SHOPPING CENTERS S/A","2014",3328709.43380952
"2128",386,"ALIANSCE SHOPPING CENTERS S/A","2013",2719341.68642857
"2129",386,"ALIANSCE SHOPPING CENTERS S/A","2012",2964963.93166667
"2130",386,"ALIANSCE SHOPPING CENTERS S/A","2011",2361082.569
"2131",386,"ALIANSCE SHOPPING CENTERS S/A","2010",1576640.93833333
"2132",387,"NUTRIPLANT INDUSTRIA E COMÉRCIO S/A","2017",197912.5
"2133",387,"NUTRIPLANT INDUSTRIA E COMÉRCIO S/A","2016",352900
"2134",387,"NUTRIPLANT INDUSTRIA E COMÉRCIO S/A","2015",330000
"2135",387,"NUTRIPLANT INDUSTRIA E COMÉRCIO S/A","2014",386856.666666667
"2136",387,"NUTRIPLANT INDUSTRIA E COMÉRCIO S/A","2013",174873.666666667
"2137",388,"OSX BRASIL S.A. - EM RECUPERAÇÃO JUDICIAL","2017",1257003.4
"2138",388,"OSX BRASIL S.A. - EM RECUPERAÇÃO JUDICIAL","2016",1357087
"2139",388,"OSX BRASIL S.A. - EM RECUPERAÇÃO JUDICIAL","2014",1989165
"2140",388,"OSX BRASIL S.A. - EM RECUPERAÇÃO JUDICIAL","2013",4375000
"2141",388,"OSX BRASIL S.A. - EM RECUPERAÇÃO JUDICIAL","2012",2356710.90333333
"2142",388,"OSX BRASIL S.A. - EM RECUPERAÇÃO JUDICIAL","2011",8433299.2
"2143",388,"OSX BRASIL S.A. - EM RECUPERAÇÃO JUDICIAL","2010",9650000
"2144",389,"DIRECIONAL ENGENHARIA SA","2017",1431347.44071429
"2145",389,"DIRECIONAL ENGENHARIA SA","2016",1803750
"2146",389,"DIRECIONAL ENGENHARIA SA","2015",1808226.19047619
"2147",389,"DIRECIONAL ENGENHARIA SA","2014",1835988.58285714
"2148",389,"DIRECIONAL ENGENHARIA SA","2013",1785482.85714286
"2149",389,"DIRECIONAL ENGENHARIA SA","2012",2103457.28214286
"2150",389,"DIRECIONAL ENGENHARIA SA","2011",2341580.4
"2151",389,"DIRECIONAL ENGENHARIA SA","2010",2445142.85714286
"2152",390,"COMPANHIA CELG DE PARTICIPAÇÕES","2017",623105.86
"2153",390,"COMPANHIA CELG DE PARTICIPAÇÕES","2016",814159.056888889
"2154",390,"COMPANHIA CELG DE PARTICIPAÇÕES","2015",928831.68
"2155",390,"COMPANHIA CELG DE PARTICIPAÇÕES","2014",762203.52
"2156",390,"COMPANHIA CELG DE PARTICIPAÇÕES","2013",437870.16
"2157",390,"COMPANHIA CELG DE PARTICIPAÇÕES","2012",335340.72
"2158",390,"COMPANHIA CELG DE PARTICIPAÇÕES","2011",335340.72
"2159",390,"COMPANHIA CELG DE PARTICIPAÇÕES","2010",344742.84
"2160",391,"BRZ INVESTIMENTOS S/A","2010",1243650
"2161",392,"HYPERA S/A","2017",8761130.85362637
"2162",392,"HYPERA S/A","2016",11200127.3139108
"2163",392,"HYPERA S/A","2015",9066948.29607928
"2164",392,"HYPERA S/A","2014",3939775.27868687
"2165",392,"HYPERA S/A","2013",2789442.36767677
"2166",392,"HYPERA S/A","2012",1290951.485
"2167",392,"HYPERA S/A","2011",1555010.07936508
"2168",392,"HYPERA S/A","2010",1329008.21
"2169",393,"RESTOQUE COMÉRCIO E CONFECÇÕES DE ROUPAS SA","2017",1016093.92265193
"2170",393,"RESTOQUE COMÉRCIO E CONFECÇÕES DE ROUPAS SA","2016",1999047.61904762
"2171",393,"RESTOQUE COMÉRCIO E CONFECÇÕES DE ROUPAS SA","2015",1453252.81224005
"2172",393,"RESTOQUE COMÉRCIO E CONFECÇÕES DE ROUPAS SA","2014",1058769.46462121
"2173",393,"RESTOQUE COMÉRCIO E CONFECÇÕES DE ROUPAS SA","2013",750061.466666667
"2174",393,"RESTOQUE COMÉRCIO E CONFECÇÕES DE ROUPAS SA","2012",1067691
"2175",393,"RESTOQUE COMÉRCIO E CONFECÇÕES DE ROUPAS SA","2011",1005790.5
"2176",393,"RESTOQUE COMÉRCIO E CONFECÇÕES DE ROUPAS SA","2010",1005790.5
"2177",394,"PRUMO LOGÍSTICA S.A.","2016",4473904.05685714
"2178",394,"PRUMO LOGÍSTICA S.A.","2015",6595667.29395604
"2179",394,"PRUMO LOGÍSTICA S.A.","2014",5067544.24
"2180",394,"PRUMO LOGÍSTICA S.A.","2013",4007276.124197
"2181",394,"PRUMO LOGÍSTICA S.A.","2012",2733581.66666667
"2182",394,"PRUMO LOGÍSTICA S.A.","2011",1552628.87
"2183",394,"PRUMO LOGÍSTICA S.A.","2010",4398684.5
"2184",395,"ALUPAR INVESTIMENTO S/A","2017",3118403.20095238
"2185",395,"ALUPAR INVESTIMENTO S/A","2016",2317221.4275
"2186",395,"ALUPAR INVESTIMENTO S/A","2015",2553476.19047619
"2187",395,"ALUPAR INVESTIMENTO S/A","2014",2461250
"2188",395,"ALUPAR INVESTIMENTO S/A","2013",2997000
"2189",395,"ALUPAR INVESTIMENTO S/A","2012",1852677.32669355
"2190",395,"ALUPAR INVESTIMENTO S/A","2011",1445833.33333333
"2191",395,"ALUPAR INVESTIMENTO S/A","2010",1525500
"2192",397,"UNIDAS S/A","2017",4036528
"2193",397,"UNIDAS S/A","2016",2654642
"2194",397,"UNIDAS S/A","2015",1557228.28571429
"2195",397,"UNIDAS S/A","2014",1412624.596
"2196",397,"UNIDAS S/A","2013",0
"2197",397,"UNIDAS S/A","2012",708108.96
"2198",397,"UNIDAS S/A","2011",1222746.46680942
"2199",397,"UNIDAS S/A","2010",799938.583850932
"2200",403,"B3 S.A. - BRASIL, BOLSA, BALCÃO","2017",10326064.2245238
"2201",403,"B3 S.A. - BRASIL, BOLSA, BALCÃO","2016",9348844.87964286
"2202",403,"B3 S.A. - BRASIL, BOLSA, BALCÃO","2015",8701922.31727273
"2203",403,"B3 S.A. - BRASIL, BOLSA, BALCÃO","2014",7966931.55709091
"2204",403,"B3 S.A. - BRASIL, BOLSA, BALCÃO","2013",8784811.48977088
"2205",403,"B3 S.A. - BRASIL, BOLSA, BALCÃO","2012",6068199.55127273
"2206",403,"B3 S.A. - BRASIL, BOLSA, BALCÃO","2011",6362281.24327273
"2207",403,"B3 S.A. - BRASIL, BOLSA, BALCÃO","2010",5464885.0169697
"2208",404,"HABITASEC SECURITIZADORA SA","2017",417870.385
"2209",404,"HABITASEC SECURITIZADORA SA","2016",361416.595
"2210",404,"HABITASEC SECURITIZADORA SA","2015",411018.21
"2211",404,"HABITASEC SECURITIZADORA SA","2013",110896
"2212",404,"HABITASEC SECURITIZADORA SA","2012",68750
"2213",404,"HABITASEC SECURITIZADORA SA","2011",29687
"2214",404,"HABITASEC SECURITIZADORA SA","2010",29687
"2215",405,"RENOVA ENERGIA S/A","2017",2496676.59687779
"2216",405,"RENOVA ENERGIA S/A","2016",1415142.63638889
"2217",405,"RENOVA ENERGIA S/A","2015",2819293.22
"2218",405,"RENOVA ENERGIA S/A","2014",2174543.058
"2219",405,"RENOVA ENERGIA S/A","2013",2163714.092
"2220",405,"RENOVA ENERGIA S/A","2012",2350128.85828571
"2221",405,"RENOVA ENERGIA S/A","2011",1920723.79465344
"2222",405,"RENOVA ENERGIA S/A","2010",415142.857142857
"2223",406,"PDG COMPANHIA SECURITIZADORA - EM RECUPERAÇÃO JUDICIAL","2015",0
"2224",406,"PDG COMPANHIA SECURITIZADORA - EM RECUPERAÇÃO JUDICIAL","2014",0
"2225",406,"PDG COMPANHIA SECURITIZADORA - EM RECUPERAÇÃO JUDICIAL","2013",0
"2226",406,"PDG COMPANHIA SECURITIZADORA - EM RECUPERAÇÃO JUDICIAL","2012",0
"2227",406,"PDG COMPANHIA SECURITIZADORA - EM RECUPERAÇÃO JUDICIAL","2011",0
"2228",406,"PDG COMPANHIA SECURITIZADORA - EM RECUPERAÇÃO JUDICIAL","2010",333333.333333333
"2229",407,"CTX PARTICIPAÇÕES S/A - EM LIQUIDAÇÃO","2015",86766.6666666667
"2230",407,"CTX PARTICIPAÇÕES S/A - EM LIQUIDAÇÃO","2014",177866.666666667
"2231",407,"CTX PARTICIPAÇÕES S/A - EM LIQUIDAÇÃO","2013",133666.666666667
"2232",407,"CTX PARTICIPAÇÕES S/A - EM LIQUIDAÇÃO","2012",131023.80952381
"2233",407,"CTX PARTICIPAÇÕES S/A - EM LIQUIDAÇÃO","2011",119333.333333333
"2234",407,"CTX PARTICIPAÇÕES S/A - EM LIQUIDAÇÃO","2010",119164.285714286
"2235",408,"INVITEL LEGACY SA","2014",10715.2
"2236",408,"INVITEL LEGACY SA","2013",10000
"2237",408,"INVITEL LEGACY SA","2012",15000
"2238",408,"INVITEL LEGACY SA","2011",15000
"2239",408,"INVITEL LEGACY SA","2010",15000
"2240",409,"TARPON INVESTIMENTOS S/A","2017",2897555.55555556
"2241",409,"TARPON INVESTIMENTOS S/A","2016",2715600
"2242",409,"TARPON INVESTIMENTOS S/A","2015",9586371.42857143
"2243",409,"TARPON INVESTIMENTOS S/A","2014",9646000
"2244",409,"TARPON INVESTIMENTOS S/A","2013",6458400
"2245",409,"TARPON INVESTIMENTOS S/A","2012",9646000
"2246",409,"TARPON INVESTIMENTOS S/A","2011",8108116.6
"2247",409,"TARPON INVESTIMENTOS S/A","2010",4100884.19047619
"2248",410,"ADVANCED DIGITAL HEALTH MEDICINA PREVENTIVA S.A.","2017",491117.468390196
"2249",410,"ADVANCED DIGITAL HEALTH MEDICINA PREVENTIVA S.A.","2016",0
"2250",410,"ADVANCED DIGITAL HEALTH MEDICINA PREVENTIVA S.A.","2015",420533.333333333
"2251",410,"ADVANCED DIGITAL HEALTH MEDICINA PREVENTIVA S.A.","2014",210000
"2252",410,"ADVANCED DIGITAL HEALTH MEDICINA PREVENTIVA S.A.","2013",210000
"2253",410,"ADVANCED DIGITAL HEALTH MEDICINA PREVENTIVA S.A.","2012",940579
"2254",410,"ADVANCED DIGITAL HEALTH MEDICINA PREVENTIVA S.A.","2011",2903265.51666667
"2255",410,"ADVANCED DIGITAL HEALTH MEDICINA PREVENTIVA S.A.","2010",3383333.33333333
"2256",411,"CIELO S.A.","2017",6549820.6587013
"2257",411,"CIELO S.A.","2016",6635846.63272727
"2258",411,"CIELO S.A.","2015",6576613.82233766
"2259",411,"CIELO S.A.","2014",6436891.39077922
"2260",411,"CIELO S.A.","2013",6428910.04012987
"2261",411,"CIELO S.A.","2012",5216739.48428571
"2262",411,"CIELO S.A.","2011",4622553.98571429
"2263",411,"CIELO S.A.","2010",4372262.80333333
"2264",412,"ECO. SEC. DTOS. CREDIT. AGRONEGÓCIOS S/A","2017",43200
"2265",412,"ECO. SEC. DTOS. CREDIT. AGRONEGÓCIOS S/A","2016",43200
"2266",412,"ECO. SEC. DTOS. CREDIT. AGRONEGÓCIOS S/A","2015",46800
"2267",412,"ECO. SEC. DTOS. CREDIT. AGRONEGÓCIOS S/A","2014",43000
"2268",412,"ECO. SEC. DTOS. CREDIT. AGRONEGÓCIOS S/A","2013",36000
"2269",412,"ECO. SEC. DTOS. CREDIT. AGRONEGÓCIOS S/A","2012",36000
"2270",413,"INFRASEC SECURITIZADORA S/A","2011",7000
"2271",413,"INFRASEC SECURITIZADORA S/A","2010",7000
"2272",414,"PORTX OPERAÇÕES PORTUÁRIAS S.A.","2011",22083.6363636364
"2273",414,"PORTX OPERAÇÕES PORTUÁRIAS S.A.","2010",26435
"2274",415,"EBX BRASIL SA","2012",24666.6666666667
"2275",415,"EBX BRASIL SA","2011",2333.33333333333
"2276",415,"EBX BRASIL SA","2010",2333.33333333333
"2277",416,"CETIP S.A. - MERCADOS ORGANIZADOS","2016",19989347.3333333
"2278",416,"CETIP S.A. - MERCADOS ORGANIZADOS","2015",6640388.85620915
"2279",416,"CETIP S.A. - MERCADOS ORGANIZADOS","2014",4797318.52844802
"2280",416,"CETIP S.A. - MERCADOS ORGANIZADOS","2013",4366269.18697403
"2281",416,"CETIP S.A. - MERCADOS ORGANIZADOS","2012",4443269.14418262
"2282",416,"CETIP S.A. - MERCADOS ORGANIZADOS","2011",4387840.99354839
"2283",416,"CETIP S.A. - MERCADOS ORGANIZADOS","2010",3532569.23076923
"2284",417,"AUTOVIAS S/A","2017",347895.28
"2285",417,"AUTOVIAS S/A","2016",408417.16
"2286",417,"AUTOVIAS S/A","2015",388158.88
"2287",417,"AUTOVIAS S/A","2014",201713.4
"2288",417,"AUTOVIAS S/A","2013",105493.275
"2289",417,"AUTOVIAS S/A","2012",92028.255
"2290",417,"AUTOVIAS S/A","2011",26994.134
"2291",417,"AUTOVIAS S/A","2010",114962.68
"2292",418,"CONCESSIONARIA DE RODOVIAS DO INTERIOR PAULISTA S/A","2017",363068.3
"2293",418,"CONCESSIONARIA DE RODOVIAS DO INTERIOR PAULISTA S/A","2016",468473.42
"2294",418,"CONCESSIONARIA DE RODOVIAS DO INTERIOR PAULISTA S/A","2015",430483.5
"2295",418,"CONCESSIONARIA DE RODOVIAS DO INTERIOR PAULISTA S/A","2014",204337.12
"2296",418,"CONCESSIONARIA DE RODOVIAS DO INTERIOR PAULISTA S/A","2013",334474.2
"2297",418,"CONCESSIONARIA DE RODOVIAS DO INTERIOR PAULISTA S/A","2012",280498.7
"2298",418,"CONCESSIONARIA DE RODOVIAS DO INTERIOR PAULISTA S/A","2011",280282.1
"2299",418,"CONCESSIONARIA DE RODOVIAS DO INTERIOR PAULISTA S/A","2010",0
"2300",419,"CENTROVIAS-SISTEMAS RODOVIARIOS S/A","2017",348187.3
"2301",419,"CENTROVIAS-SISTEMAS RODOVIARIOS S/A","2016",0
"2302",419,"CENTROVIAS-SISTEMAS RODOVIARIOS S/A","2015",373433.5
"2303",419,"CENTROVIAS-SISTEMAS RODOVIARIOS S/A","2014",148822.28
"2304",419,"CENTROVIAS-SISTEMAS RODOVIARIOS S/A","2013",128939.3
"2305",419,"CENTROVIAS-SISTEMAS RODOVIARIOS S/A","2012",125901.683333333
"2306",419,"CENTROVIAS-SISTEMAS RODOVIARIOS S/A","2011",89138.8766666667
"2307",419,"CENTROVIAS-SISTEMAS RODOVIARIOS S/A","2010",140000
"2308",420,"BRAZAL - BRASIL ALIMENTOS S.A.","2012",0
"2309",420,"BRAZAL - BRASIL ALIMENTOS S.A.","2011",0
"2310",420,"BRAZAL - BRASIL ALIMENTOS S.A.","2010",10000
"2311",421,"FLEURY SA","2017",3514792.3058768
"2312",421,"FLEURY SA","2016",3476794.17989418
"2313",421,"FLEURY SA","2015",2489433.33333333
"2314",421,"FLEURY SA","2014",1434866.66666667
"2315",421,"FLEURY SA","2013",1651644.44444444
"2316",421,"FLEURY SA","2012",1483300
"2317",421,"FLEURY SA","2011",1765950
"2318",421,"FLEURY SA","2010",1582022.22222222
"2319",422,"ECORODOVIAS CONCESSÕES E SERVIÇOS S/A","2017",4908142.5425
"2320",422,"ECORODOVIAS CONCESSÕES E SERVIÇOS S/A","2016",3454802.85
"2321",422,"ECORODOVIAS CONCESSÕES E SERVIÇOS S/A","2015",491277.367205543
"2322",424,"BARIGUI SECURITIZADORA SA","2017",3171.75
"2323",424,"BARIGUI SECURITIZADORA SA","2016",7343.5
"2324",424,"BARIGUI SECURITIZADORA SA","2015",8683.1875
"2325",424,"BARIGUI SECURITIZADORA SA","2014",36000
"2326",424,"BARIGUI SECURITIZADORA SA","2013",33000
"2327",425,"MULTIPLUS SA","2017",2745038.38651736
"2328",425,"MULTIPLUS SA","2016",2634388.85714286
"2329",425,"MULTIPLUS SA","2015",2725794.10857143
"2330",425,"MULTIPLUS SA","2014",2783888.79285714
"2331",425,"MULTIPLUS SA","2013",2615714.28571429
"2332",425,"MULTIPLUS SA","2012",2338669.44571429
"2333",425,"MULTIPLUS SA","2011",1639080.105
"2334",425,"MULTIPLUS SA","2010",1544160.37
"2335",426,"AUTOPISTA PLANALTO SUL SA","2017",343445.9
"2336",426,"AUTOPISTA PLANALTO SUL SA","2016",455068.553333333
"2337",426,"AUTOPISTA PLANALTO SUL SA","2015",379173.86
"2338",426,"AUTOPISTA PLANALTO SUL SA","2014",184301.4325
"2339",426,"AUTOPISTA PLANALTO SUL SA","2013",122641.76
"2340",426,"AUTOPISTA PLANALTO SUL SA","2012",159403.566
"2341",426,"AUTOPISTA PLANALTO SUL SA","2011",143541.112
"2342",426,"AUTOPISTA PLANALTO SUL SA","2010",154059.675
"2343",427,"AUTOPISTA FERNÃO DIAS SA","2017",1285776.76
"2344",427,"AUTOPISTA FERNÃO DIAS SA","2016",1902916.9
"2345",427,"AUTOPISTA FERNÃO DIAS SA","2015",1815904.6
"2346",427,"AUTOPISTA FERNÃO DIAS SA","2014",215668.988
"2347",427,"AUTOPISTA FERNÃO DIAS SA","2013",204450.464
"2348",427,"AUTOPISTA FERNÃO DIAS SA","2012",175967.24
"2349",427,"AUTOPISTA FERNÃO DIAS SA","2011",171613.714
"2350",427,"AUTOPISTA FERNÃO DIAS SA","2010",177708.05
"2351",428,"MILLS ESTRUTURAS E SERVIÇOS DE ENGENHARIA S/A","2017",3277134.22091932
"2352",428,"MILLS ESTRUTURAS E SERVIÇOS DE ENGENHARIA S/A","2016",3206016
"2353",428,"MILLS ESTRUTURAS E SERVIÇOS DE ENGENHARIA S/A","2015",4124902.33376849
"2354",428,"MILLS ESTRUTURAS E SERVIÇOS DE ENGENHARIA S/A","2014",3708813.51260504
"2355",428,"MILLS ESTRUTURAS E SERVIÇOS DE ENGENHARIA S/A","2013",35073696.9285714
"2356",428,"MILLS ESTRUTURAS E SERVIÇOS DE ENGENHARIA S/A","2012",2991865.63333333
"2357",428,"MILLS ESTRUTURAS E SERVIÇOS DE ENGENHARIA S/A","2011",2461661.9047619
"2358",428,"MILLS ESTRUTURAS E SERVIÇOS DE ENGENHARIA S/A","2010",2001885.71428571
"2359",429,"JSL S.A.","2017",2339786.41588418
"2360",429,"JSL S.A.","2016",2512696.50238095
"2361",429,"JSL S.A.","2015",2701680.24694704
"2362",429,"JSL S.A.","2014",2640131.25297228
"2363",429,"JSL S.A.","2013",2359154.89333333
"2364",429,"JSL S.A.","2012",2127929.35391304
"2365",429,"JSL S.A.","2011",1855966.13424242
"2366",429,"JSL S.A.","2010",1289296.17333333
"2367",431,"DUXXI IMOBILIÁRIA S.A.","2013",349200
"2368",431,"DUXXI IMOBILIÁRIA S.A.","2012",1425000
"2369",431,"DUXXI IMOBILIÁRIA S.A.","2011",6000
"2370",431,"DUXXI IMOBILIÁRIA S.A.","2010",3e+05
"2371",432,"MARISA LOJAS SA","2017",4506214.505
"2372",432,"MARISA LOJAS SA","2016",1810956.78352941
"2373",432,"MARISA LOJAS SA","2015",3780000
"2374",432,"MARISA LOJAS SA","2014",4973081.65083333
"2375",432,"MARISA LOJAS SA","2013",2584659.65083333
"2376",432,"MARISA LOJAS SA","2012",2497304
"2377",432,"MARISA LOJAS SA","2011",2244423
"2378",432,"MARISA LOJAS SA","2010",2704165.82
"2379",433,"CONCESSIONÁRIA ROTA DAS BANDEIRAS S/A","2017",1211183.505
"2380",433,"CONCESSIONÁRIA ROTA DAS BANDEIRAS S/A","2016",1514927.37
"2381",433,"CONCESSIONÁRIA ROTA DAS BANDEIRAS S/A","2015",1880676.24363636
"2382",433,"CONCESSIONÁRIA ROTA DAS BANDEIRAS S/A","2014",1243199.25
"2383",433,"CONCESSIONÁRIA ROTA DAS BANDEIRAS S/A","2013",1305905
"2384",433,"CONCESSIONÁRIA ROTA DAS BANDEIRAS S/A","2012",951241.33
"2385",433,"CONCESSIONÁRIA ROTA DAS BANDEIRAS S/A","2011",866440.73
"2386",433,"CONCESSIONÁRIA ROTA DAS BANDEIRAS S/A","2010",426691.073333333
"2387",434,"COMPANHIA PAULISTA DE SECURITIZAÇÃO","2017",578820.64
"2388",434,"COMPANHIA PAULISTA DE SECURITIZAÇÃO","2016",467461.623333333
"2389",434,"COMPANHIA PAULISTA DE SECURITIZAÇÃO","2015",602126.223333333
"2390",434,"COMPANHIA PAULISTA DE SECURITIZAÇÃO","2014",402891.586666667
"2391",434,"COMPANHIA PAULISTA DE SECURITIZAÇÃO","2013",400131.666666667
"2392",434,"COMPANHIA PAULISTA DE SECURITIZAÇÃO","2012",322851.2
"2393",434,"COMPANHIA PAULISTA DE SECURITIZAÇÃO","2011",346687.25
"2394",434,"COMPANHIA PAULISTA DE SECURITIZAÇÃO","2010",274971.666666667
"2395",435,"REDENTOR ENERGIA S/A","2014",40608
"2396",435,"REDENTOR ENERGIA S/A","2013",31040.002
"2397",435,"REDENTOR ENERGIA S/A","2012",23034.72
"2398",435,"REDENTOR ENERGIA S/A","2011",20594.0069056695
"2399",435,"REDENTOR ENERGIA S/A","2010",22027.4833948339
"2400",436,"TEREOS INTERNACIONAL S/A","2016",1547628.66666667
"2401",436,"TEREOS INTERNACIONAL S/A","2015",2034117.66666667
"2402",436,"TEREOS INTERNACIONAL S/A","2014",1417039.5
"2403",436,"TEREOS INTERNACIONAL S/A","2013",1012500
"2404",436,"TEREOS INTERNACIONAL S/A","2012",2405000
"2405",436,"TEREOS INTERNACIONAL S/A","2011",833.333333333333
"2406",436,"TEREOS INTERNACIONAL S/A","2010",833.333333333333
"2407",437,"CONCESSÃO METROVIÁRIA DO RIO DE JANEIRO SA","2017",1487412.815
"2408",437,"CONCESSÃO METROVIÁRIA DO RIO DE JANEIRO SA","2016",2458903.4725
"2409",437,"CONCESSÃO METROVIÁRIA DO RIO DE JANEIRO SA","2015",1561177.75
"2410",437,"CONCESSÃO METROVIÁRIA DO RIO DE JANEIRO SA","2014",1488904.25
"2411",437,"CONCESSÃO METROVIÁRIA DO RIO DE JANEIRO SA","2013",985803.814796407
"2412",437,"CONCESSÃO METROVIÁRIA DO RIO DE JANEIRO SA","2012",813600
"2413",437,"CONCESSÃO METROVIÁRIA DO RIO DE JANEIRO SA","2011",2480393.61666667
"2414",437,"CONCESSÃO METROVIÁRIA DO RIO DE JANEIRO SA","2010",732182.666666667
"2415",438,"POLO CAPITAL SECURITIZADORA S/A","2017",0
"2416",438,"POLO CAPITAL SECURITIZADORA S/A","2016",0
"2417",438,"POLO CAPITAL SECURITIZADORA S/A","2015",0
"2418",438,"POLO CAPITAL SECURITIZADORA S/A","2014",0
"2419",439,"AFLUENTE TRANSMISSÃO DE ENERGIA ELETRICA S/A","2017",6868.75
"2420",439,"AFLUENTE TRANSMISSÃO DE ENERGIA ELETRICA S/A","2016",7263.01625
"2421",439,"AFLUENTE TRANSMISSÃO DE ENERGIA ELETRICA S/A","2015",0
"2422",439,"AFLUENTE TRANSMISSÃO DE ENERGIA ELETRICA S/A","2014",14013.5
"2423",439,"AFLUENTE TRANSMISSÃO DE ENERGIA ELETRICA S/A","2013",13514.75
"2424",439,"AFLUENTE TRANSMISSÃO DE ENERGIA ELETRICA S/A","2012",12809.015
"2425",439,"AFLUENTE TRANSMISSÃO DE ENERGIA ELETRICA S/A","2011",11812.5
"2426",439,"AFLUENTE TRANSMISSÃO DE ENERGIA ELETRICA S/A","2010",15600
"2427",440,"PETRO RIO S.A.","2017",7301514.60674157
"2428",440,"PETRO RIO S.A.","2016",2849163.63636364
"2429",440,"PETRO RIO S.A.","2015",2610666.66666667
"2430",440,"PETRO RIO S.A.","2014",2983307.75
"2431",440,"PETRO RIO S.A.","2013",1990770.6
"2432",440,"PETRO RIO S.A.","2012",13328440.1333333
"2433",440,"PETRO RIO S.A.","2011",7849973.91111111
"2434",440,"PETRO RIO S.A.","2010",7030881.14285714
"2435",441,"BR INSURANCE CORRETORA DE SEGUROS S.A.","2017",1168100.64935065
"2436",441,"BR INSURANCE CORRETORA DE SEGUROS S.A.","2016",1672510.75333333
"2437",441,"BR INSURANCE CORRETORA DE SEGUROS S.A.","2015",1796721.868
"2438",441,"BR INSURANCE CORRETORA DE SEGUROS S.A.","2014",2679728.24015385
"2439",441,"BR INSURANCE CORRETORA DE SEGUROS S.A.","2013",3160000.2
"2440",441,"BR INSURANCE CORRETORA DE SEGUROS S.A.","2012",2882218.46666667
"2441",441,"BR INSURANCE CORRETORA DE SEGUROS S.A.","2011",2472477.16923077
"2442",441,"BR INSURANCE CORRETORA DE SEGUROS S.A.","2010",2468525.4
"2443",442,"BRASIL PLURAL SECURITIZADORA S.A.","2014",8688
"2444",442,"BRASIL PLURAL SECURITIZADORA S.A.","2013",8688
"2445",442,"BRASIL PLURAL SECURITIZADORA S.A.","2012",12240
"2446",442,"BRASIL PLURAL SECURITIZADORA S.A.","2011",13995
"2447",443,"KAROON PETROLEO & GAS SA","2010",303855.401408451
"2448",444,"OURINVEST SECURITIZADORA S.A.","2017",0
"2449",444,"OURINVEST SECURITIZADORA S.A.","2016",251492.666666667
"2450",444,"OURINVEST SECURITIZADORA S.A.","2015",244123.5
"2451",444,"OURINVEST SECURITIZADORA S.A.","2014",255153
