"","Codigo","Companhia","Ano","Diretor","Tempo.de.Mandato..Anos."
"304",52,"SUZANO PAPEL E CELULOSE SA","2010","Antonio dos Santos Maciel Neto",1
"305",53,"YARA BRASIL FERTILIZANTES","2010","KNUT ARNE KARLSEN",1
"306",54,"VALE FERTILIZANTES S.A.","2010","Sr. Mario A. Barbosa Neto",1
"307",55,"BFB LEASING S.A. ARRENDAMENTO MERCANTIL","2010","Marco Antonio Sudano",1
"308",56,"RANDON S.A. IMPLEMENTOS E PARTICIPAÇÕES","2017","David Abramo Randon",4
"309",56,"RANDON S.A. IMPLEMENTOS E PARTICIPAÇÕES","2016","David Abramo Randon",4
"310",56,"RANDON S.A. IMPLEMENTOS E PARTICIPAÇÕES","2015","David Abramo Randon",4
"311",56,"RANDON S.A. IMPLEMENTOS E PARTICIPAÇÕES","2014","David Abramo Randon",4
"312",56,"RANDON S.A. IMPLEMENTOS E PARTICIPAÇÕES","2013","DAVID ABRAMO RANDON",4
"313",56,"RANDON S.A. IMPLEMENTOS E PARTICIPAÇÕES","2012","DAVID ABRAMO RANDON",4
"314",56,"RANDON S.A. IMPLEMENTOS E PARTICIPAÇÕES","2011","DAVID ABRAMO RANDON",4
"315",56,"RANDON S.A. IMPLEMENTOS E PARTICIPAÇÕES","2010","DAVID ABRAMO RANDON",4
"316",57,"TEC TOY S/A","2017","Tomás Diettrich",4
"317",57,"TEC TOY S/A","2016","Tomás Diettrich",4
"318",57,"TEC TOY S/A","2015","Tomás Diettrich",4
"319",57,"TEC TOY S/A","2014","Tomás Diettrich",4
"320",57,"TEC TOY S/A","2012","Sergio Agostinho Bastos",2
"321",57,"TEC TOY S/A","2011","Sergio Agostinho Bastos",2
"322",57,"TEC TOY S/A","2010","Fernando Fischer Pereira",1
"323",58,"ELETROPAULO METROPOLITANA EL.S.PAULO S.A","2017","Charles Lenzi",3
"324",58,"ELETROPAULO METROPOLITANA EL.S.PAULO S.A","2016","Charles Lenzi",3
"325",58,"ELETROPAULO METROPOLITANA EL.S.PAULO S.A","2015","Charles Lenzi",3
"326",58,"ELETROPAULO METROPOLITANA EL.S.PAULO S.A","2014","Britaldo Pedrosa Soares",4
"327",58,"ELETROPAULO METROPOLITANA EL.S.PAULO S.A","2013","Britaldo Pedrosa Soares",4
"328",58,"ELETROPAULO METROPOLITANA EL.S.PAULO S.A","2012","Britaldo Pedrosa Soares",4
"329",58,"ELETROPAULO METROPOLITANA EL.S.PAULO S.A","2011","Britaldo Pedrosa Soares",4
"330",59,"BRB-BANCO DE BRASILIA SA","2017","Vasco Cunha Gonçalves",3
"331",59,"BRB-BANCO DE BRASILIA SA","2016","Vasco Cunha Gonçalves",3
"332",59,"BRB-BANCO DE BRASILIA SA","2015","Vasco Cunha Gonçalves",3
"333",59,"BRB-BANCO DE BRASILIA SA","2014","VASCO CUNHA GONÇALVES",2
"334",59,"BRB-BANCO DE BRASILIA SA","2013","VASCO CUNHA GONÇALVES",2
"335",59,"BRB-BANCO DE BRASILIA SA","2012","PAULO ROBERTO EVANGELISTA DE LIMA",1
"336",60,"DIBENS LEASING S.A.- ARREND. MERCANTIL","2017","Ricardo Nuno Delgado Gonçalves",4
"337",60,"DIBENS LEASING S.A.- ARREND. MERCANTIL","2016","Ricardo Nuno Delgado Gonçalves",4
"338",60,"DIBENS LEASING S.A.- ARREND. MERCANTIL","2015","Ricardo Nuno Delgado Gonçalves",4
"339",60,"DIBENS LEASING S.A.- ARREND. MERCANTIL","2014","Ricardo Nuno Delgado Gonçalves",4
"340",60,"DIBENS LEASING S.A.- ARREND. MERCANTIL","2013","Marcos Vanderlei Belini Ferreira",2
"341",60,"DIBENS LEASING S.A.- ARREND. MERCANTIL","2012","Marcos Vanderlei Belini Ferreira",2
"342",60,"DIBENS LEASING S.A.- ARREND. MERCANTIL","2011","Luís Fernando Staub",1
"343",60,"DIBENS LEASING S.A.- ARREND. MERCANTIL","2010","Luís Otávio Matias",1
"344",61,"SNB PARTICIPACOES SA","2017","Jaimes Bento de Almeida Junior",3
"345",61,"SNB PARTICIPACOES SA","2016","Jaimes Bento de Almeida Junior",3
"346",61,"SNB PARTICIPACOES SA","2015","Jaimes Bento de Almeida Junior",3
"347",62,"COMPANHIA PARANAENSE DE ENERGIA","2017","Jonel Nazareno Iurk",1
"348",62,"COMPANHIA PARANAENSE DE ENERGIA","2016","Antônio Sérgio de Souza Guetter",1
"349",62,"COMPANHIA PARANAENSE DE ENERGIA","2015","Antonio Sergio de Souza Guetter",1
"350",62,"COMPANHIA PARANAENSE DE ENERGIA","2014","Luiz Fernando Leone Vianna",2
"351",62,"COMPANHIA PARANAENSE DE ENERGIA","2013","Luiz Fernando Leone Vianna",2
"352",62,"COMPANHIA PARANAENSE DE ENERGIA","2012","Lindolfo Zimmer",3
"353",62,"COMPANHIA PARANAENSE DE ENERGIA","2011","Lindolfo Zimmer",3
"354",62,"COMPANHIA PARANAENSE DE ENERGIA","2010","Lindolfo Zimmer",3
"355",63,"USINAS SIDERURGICAS DE MINAS GERAIS SA","2017","Sergio Leite de Andrade",3
"356",63,"USINAS SIDERURGICAS DE MINAS GERAIS SA","2016","Sergio Leite de Andrade",3
"357",63,"USINAS SIDERURGICAS DE MINAS GERAIS SA","2015","Sergio Leite de Andrade",3
"358",63,"USINAS SIDERURGICAS DE MINAS GERAIS SA","2014","Rômel Erwin de Souza",2
"359",63,"USINAS SIDERURGICAS DE MINAS GERAIS SA","2013","Rômel Erwin de Souza",2
"360",63,"USINAS SIDERURGICAS DE MINAS GERAIS SA","2012","Julián Alberto Eguren",2
"361",63,"USINAS SIDERURGICAS DE MINAS GERAIS SA","2011","Julián Alberto Eguren",2
"362",63,"USINAS SIDERURGICAS DE MINAS GERAIS SA","2010","Wilson Nélio Brummer",1
"363",64,"WHIRLPOOL S.A","2017","João Carlos Costa Brega",7
"364",64,"WHIRLPOOL S.A","2016","João Carlos Costa Brega",7
"365",64,"WHIRLPOOL S.A","2015","João Carlos Costa Brega",7
"366",64,"WHIRLPOOL S.A","2014","João Carlos Costa Brega",7
"367",64,"WHIRLPOOL S.A","2013","João Carlos Costa Brega",7
"368",64,"WHIRLPOOL S.A","2012","João Carlos Costa Brega",7
"369",64,"WHIRLPOOL S.A","2011","João Carlos Costa Brega",7
"370",64,"WHIRLPOOL S.A","2010","José Aurélio Drummond Júnior",1
"371",65,"CIA ENERGÉTICA DE PERNAMBUCO - CELPE","2017","Antonio Carlos Sanches",5
"372",65,"CIA ENERGÉTICA DE PERNAMBUCO - CELPE","2016","Antonio Carlos Sanches",5
"373",65,"CIA ENERGÉTICA DE PERNAMBUCO - CELPE","2015","Antonio Carlos Sanches",5
"374",65,"CIA ENERGÉTICA DE PERNAMBUCO - CELPE","2014","Antonio Carlos Sanches",5
"375",65,"CIA ENERGÉTICA DE PERNAMBUCO - CELPE","2013","Antonio Carlos Sanches",5
"376",65,"CIA ENERGÉTICA DE PERNAMBUCO - CELPE","2012","Luiz Antônio Ciarlini de Souza",3
"377",65,"CIA ENERGÉTICA DE PERNAMBUCO - CELPE","2011","Luiz Antônio Ciarlini de Souza",3
"378",65,"CIA ENERGÉTICA DE PERNAMBUCO - CELPE","2010","Luiz Antônio Ciarlini de Souza",3
"379",67,"CIA SANEAMENTO BÁSICO ESTADO SÃO PAULO","2017","Karla Bertocco Trindade",1
"380",67,"CIA SANEAMENTO BÁSICO ESTADO SÃO PAULO","2016","Jerson Kelman",4
"381",67,"CIA SANEAMENTO BÁSICO ESTADO SÃO PAULO","2015","Jerson Kelman",4
"382",67,"CIA SANEAMENTO BÁSICO ESTADO SÃO PAULO","2014","Jerson Kelman",4
"383",67,"CIA SANEAMENTO BÁSICO ESTADO SÃO PAULO","2013","Jerson Kelman",4
"384",67,"CIA SANEAMENTO BÁSICO ESTADO SÃO PAULO","2012","Dilma Seli Pena",3
"385",67,"CIA SANEAMENTO BÁSICO ESTADO SÃO PAULO","2011","Dilma Seli Pena",3
"386",67,"CIA SANEAMENTO BÁSICO ESTADO SÃO PAULO","2010","Dilma Seli Pena",3
"387",68,"COMPANHIA ENERGÉTICA DE BRASÍLIA - CEB","2017","LENER SILVA JAYME",2
"388",68,"COMPANHIA ENERGÉTICA DE BRASÍLIA - CEB","2016","LENER SILVA JAYME",2
"389",68,"COMPANHIA ENERGÉTICA DE BRASÍLIA - CEB","2015","ARI JOAQUIM DA SILVA",1
"390",68,"COMPANHIA ENERGÉTICA DE BRASÍLIA - CEB","2011","Rubem Fonseca Filho",1
"391",68,"COMPANHIA ENERGÉTICA DE BRASÍLIA - CEB","2010","RUBEM FONSECA FILHO",1
"392",69,"CYRELA BRAZIL REALTY SA EMPRS E PARTS","2017","Efraim Schmuel Horn",1
"393",69,"CYRELA BRAZIL REALTY SA EMPRS E PARTS","2017","Raphael Abba Horn",1
"394",69,"CYRELA BRAZIL REALTY SA EMPRS E PARTS","2016","Efraim Schmuel Horn",1
"395",69,"CYRELA BRAZIL REALTY SA EMPRS E PARTS","2016","Raphael Abba Horn",1
"396",69,"CYRELA BRAZIL REALTY SA EMPRS E PARTS","2015","Efraim Schmuel Horn",1
"397",69,"CYRELA BRAZIL REALTY SA EMPRS E PARTS","2015","Raphael Abba Horn",1
"398",69,"CYRELA BRAZIL REALTY SA EMPRS E PARTS","2012","Elie Horn",3
"399",69,"CYRELA BRAZIL REALTY SA EMPRS E PARTS","2011","Elie Horn",3
"400",69,"CYRELA BRAZIL REALTY SA EMPRS E PARTS","2010","Elie Horn",3
"401",70,"CIA ELETRICIDADE DA BAHIA","2017","Fulvio da Silva Marcondes Machado",1
"402",70,"CIA ELETRICIDADE DA BAHIA","2016","Fernando Arronte",1
"403",70,"CIA ELETRICIDADE DA BAHIA","2015","José Roberto Bezerra de Medeiros",3
"404",70,"CIA ELETRICIDADE DA BAHIA","2014","José Roberto Bezerra de Medeiros",3
"405",70,"CIA ELETRICIDADE DA BAHIA","2013","José Roberto Bezerra de Medeiros",3
"406",70,"CIA ELETRICIDADE DA BAHIA","2012","Moisés Afonso Sales Filho",3
"407",70,"CIA ELETRICIDADE DA BAHIA","2011","Moisés Afonso Sales Filho",3
"408",70,"CIA ELETRICIDADE DA BAHIA","2010","Moisés Afonso Sales Filho",3
"409",71,"VBC ENERGIA SA","2010","Francisco Caprino Neto",1
"410",72,"M&G POLIÉSTER SA","2013","José Veiga Veiga",4
"411",72,"M&G POLIÉSTER SA","2012","José Veiga Veiga",4
"412",72,"M&G POLIÉSTER SA","2011","José Veiga Veiga",4
"413",72,"M&G POLIÉSTER SA","2010","José Veiga Veiga",4
"414",73,"ENERGISA MATO GROSSO - DISTRIBUIDORA DE ENERGIA S.A.","2017","Riberto José Barbanera",3
"415",73,"ENERGISA MATO GROSSO - DISTRIBUIDORA DE ENERGIA S.A.","2016","Riberto José Barbanera",3
"416",73,"ENERGISA MATO GROSSO - DISTRIBUIDORA DE ENERGIA S.A.","2015","Riberto José Barbanera",3
"417",73,"ENERGISA MATO GROSSO - DISTRIBUIDORA DE ENERGIA S.A.","2011","Carmem Campos Pereira",2
"418",73,"ENERGISA MATO GROSSO - DISTRIBUIDORA DE ENERGIA S.A.","2010","Carmem Campos Pereira",2
"419",74,"NEUMARKT TRADE AND FINANCIAL CENTER S/A","2017","Jaimes Bento de Almeida Junior",3
"420",74,"NEUMARKT TRADE AND FINANCIAL CENTER S/A","2016","Jaimes Bento de Almeida Junior",3
"421",74,"NEUMARKT TRADE AND FINANCIAL CENTER S/A","2015","Jaimes Bento de Almeida Junior",3
"422",75,"NET SERVIÇOS DE COMUNICAÇÃO S.A.","2013","José Antonio Guaraldi Félix",2
"423",75,"NET SERVIÇOS DE COMUNICAÇÃO S.A.","2012","José Antonio Guaraldi Félix",2
"424",75,"NET SERVIÇOS DE COMUNICAÇÃO S.A.","2011","José Antonio G. Félix",2
"425",75,"NET SERVIÇOS DE COMUNICAÇÃO S.A.","2010","José Antonio G. Félix",2
"426",76,"SCHULZ SA","2017","OVANDI ROSENSTOCK",8
"427",76,"SCHULZ SA","2016","OVANDI ROSENSTOCK",8
"428",76,"SCHULZ SA","2015","OVANDI ROSENSTOCK",8
"429",76,"SCHULZ SA","2014","OVANDI ROSENSTOCK",8
"430",76,"SCHULZ SA","2013","OVANDI ROSENSTOCK",8
"431",76,"SCHULZ SA","2012","OVANDI ROSENSTOCK",8
"432",76,"SCHULZ SA","2011","OVANDI ROSENSTOCK",8
"433",76,"SCHULZ SA","2010","OVANDI ROSENSTOCK",8
"434",77,"PARCOM PARTICIPACOES SA","2011","Verônica Valente Dantas",2
"435",77,"PARCOM PARTICIPACOES SA","2010","Verônica Valente Dantas",2
"436",78,"CIA HERING","2017","Fabio Hering",8
"437",78,"CIA HERING","2016","Fabio Hering",8
"438",78,"CIA HERING","2015","Fabio Hering",8
"439",78,"CIA HERING","2014","Fabio Hering",8
"440",78,"CIA HERING","2013","Fabio Hering",8
"441",78,"CIA HERING","2012","Fabio Hering",8
"442",78,"CIA HERING","2011","Fabio Hering",8
"443",78,"CIA HERING","2010","Fabio Hering",8
"444",79,"FORPART S.A. - EM LIQUIDAÇÃO","2012","VERONICA VALENTE DANTAS",2
"445",79,"FORPART S.A. - EM LIQUIDAÇÃO","2011","VERONICA VALENTE DANTAS",2
"446",81,"COMPANHIA BRASILEIRA DE DISTRIBUIÇÃO","2017","Peter Paul Lorenço Estermann",1
"447",81,"COMPANHIA BRASILEIRA DE DISTRIBUIÇÃO","2016","Ronaldo Iabrudi dos Santos Pereira",4
"448",81,"COMPANHIA BRASILEIRA DE DISTRIBUIÇÃO","2015","Ronaldo Iabrudi dos Santos Pereira",4
"449",81,"COMPANHIA BRASILEIRA DE DISTRIBUIÇÃO","2014","Ronaldo Iabrudi dos Santos Pereira",4
"450",81,"COMPANHIA BRASILEIRA DE DISTRIBUIÇÃO","2013","Ronaldo Iabrudi dos Santos Pereira",4
"451",81,"COMPANHIA BRASILEIRA DE DISTRIBUIÇÃO","2012","Enéas César Pestana Neto",3
"452",81,"COMPANHIA BRASILEIRA DE DISTRIBUIÇÃO","2011","Enéas César Pestana Neto",3
"453",81,"COMPANHIA BRASILEIRA DE DISTRIBUIÇÃO","2010","Enéas César Pestana Neto",3
"454",83,"CIA ENERG CEARA - COELCE","2017","Roberto Zanchi",2
"455",83,"CIA ENERG CEARA - COELCE","2016","Roberto Zanchi",2
"456",83,"CIA ENERG CEARA - COELCE","2015","Abel Alves Rochinha",6
"457",83,"CIA ENERG CEARA - COELCE","2014","Abel Alves Rochinha",6
"458",83,"CIA ENERG CEARA - COELCE","2013","Abel Alves Rochinha",6
"459",83,"CIA ENERG CEARA - COELCE","2012","Abel Alves Rochinha",6
"460",83,"CIA ENERG CEARA - COELCE","2011","Abel Alves Rochinha",6
"461",83,"CIA ENERG CEARA - COELCE","2010","Abel Alves Rochinha",6
"462",84,"GTD PARTICIPACOES SA","2012","Carlos Eduardo Reich de Sampaio",3
"463",84,"GTD PARTICIPACOES SA","2011","Carlos Eduardo Reich de Sampaio",3
"464",84,"GTD PARTICIPACOES SA","2010","Carlos Eduardo Reich de Sampaio",3
"465",85,"SANTHER FAB.DE PAPEL SANTA THEREZINHA SA","2017","José Rubens de La Rosa",2
"466",85,"SANTHER FAB.DE PAPEL SANTA THEREZINHA SA","2016","José Rubens de La Rosa",2
"467",85,"SANTHER FAB.DE PAPEL SANTA THEREZINHA SA","2015","Ricardo Botelho Bicalho",5
"468",85,"SANTHER FAB.DE PAPEL SANTA THEREZINHA SA","2014","Ricardo Botelho Bicalho",5
"469",85,"SANTHER FAB.DE PAPEL SANTA THEREZINHA SA","2013","Ricardo Botelho Bicalho",5
"470",85,"SANTHER FAB.DE PAPEL SANTA THEREZINHA SA","2012","Ricardo Botelho Bicalho",5
"471",85,"SANTHER FAB.DE PAPEL SANTA THEREZINHA SA","2011","Ricardo Botelho Bicalho",5
"472",85,"SANTHER FAB.DE PAPEL SANTA THEREZINHA SA","2010","Plínio Haidar Filho",1
"473",86,"DIXIE TOGA SA","2010","Nelson Fazenda",1
"474",87,"LITEL PARTICIPACOES SA","2017","Renato Proença Lopes",1
"475",87,"LITEL PARTICIPACOES SA","2016","Gueitiro Matsuo Genso",3
"476",87,"LITEL PARTICIPACOES SA","2015","Gueitiro Matsuo Genso",3
"477",87,"LITEL PARTICIPACOES SA","2014","Gueitiro Matsuo Genso",3
"478",87,"LITEL PARTICIPACOES SA","2013","DAN ANTONIO MARINHO CONRADO",3
"479",87,"LITEL PARTICIPACOES SA","2012","DAN ANTONIO MARINHO CONRADO",3
"480",87,"LITEL PARTICIPACOES SA","2011","DAN ANTONIO MARINHO CONRADO",3
"481",87,"LITEL PARTICIPACOES SA","2010","RICARDO JOSÉ DA COSTA FLORES",1
"482",88,"CCB BRASIL ARRENDAMENTO MERCANTIL S/A","2017","Paulo Celso Del Ciampo",4
"483",88,"CCB BRASIL ARRENDAMENTO MERCANTIL S/A","2016","Paulo Celso Del Ciampo",4
"484",88,"CCB BRASIL ARRENDAMENTO MERCANTIL S/A","2015","Paulo Celso Del Ciampo",4
"485",88,"CCB BRASIL ARRENDAMENTO MERCANTIL S/A","2014","Paulo Celso Del Ciampo",4
"486",88,"CCB BRASIL ARRENDAMENTO MERCANTIL S/A","2013","José Bezerra de Menezes",4
"487",88,"CCB BRASIL ARRENDAMENTO MERCANTIL S/A","2012","José Bezerra de Menezes",4
"488",88,"CCB BRASIL ARRENDAMENTO MERCANTIL S/A","2011","José Bezerra de Menezes",4
"489",88,"CCB BRASIL ARRENDAMENTO MERCANTIL S/A","2010","José Bezerra de Menezes",4
"490",89,"BARDELLA SA INDS MECANICAS","2017","José Roberto Mendes da Silva",8
"491",89,"BARDELLA SA INDS MECANICAS","2016","José Roberto Mendes da Silva",8
"492",89,"BARDELLA SA INDS MECANICAS","2015","José Roberto Mendes da Silva",8
"493",89,"BARDELLA SA INDS MECANICAS","2014","José Roberto Mendes da Silva",8
"494",89,"BARDELLA SA INDS MECANICAS","2013","José Roberto Mendes da Silva",8
"495",89,"BARDELLA SA INDS MECANICAS","2012","José Roberto Mendes da Silva",8
"496",89,"BARDELLA SA INDS MECANICAS","2011","José Roberto Mendes da Silva",8
"497",89,"BARDELLA SA INDS MECANICAS","2010","José Roberto Mendes da Silva",8
"498",90,"ENERGISA SA","2017","Ricardo Perez Botelho",8
"499",90,"ENERGISA SA","2016","Ricardo Perez Botelho",8
"500",90,"ENERGISA SA","2015","Ricardo Perez Botelho",8
"501",90,"ENERGISA SA","2014","Ricardo Perez Botelho",8
"502",90,"ENERGISA SA","2013","Ricardo Perez Botelho",8
"503",90,"ENERGISA SA","2012","Ricardo Perez Botelho",8
"504",90,"ENERGISA SA","2011","Ricardo Perez Botelho",8
"505",90,"ENERGISA SA","2010","Ricardo Perez Botelho",8
"506",91,"SAUIPE SA","2016","Francisco Costa Neto",1
"507",91,"SAUIPE SA","2015","Guilherme Sidinei Martini",5
"508",91,"SAUIPE SA","2014","Guilherme Sidinei Martini",5
"509",91,"SAUIPE SA","2013","Guilherme Sidinei Martini",5
"510",91,"SAUIPE SA","2012","Guilherme Sidinei Martini",5
"511",91,"SAUIPE SA","2011","Guilherme Sidinei Martini",5
"512",91,"SAUIPE SA","2010","Guilherme Sidnei Martini",1
"513",92,"RUMO MALHA NORTE S.A.","2017","Julio Fontana Neto",5
"514",92,"RUMO MALHA NORTE S.A.","2016","Julio Fontana Neto",5
"515",92,"RUMO MALHA NORTE S.A.","2015","Julio Fontana Neto",5
"516",92,"RUMO MALHA NORTE S.A.","2014","Julio Fontana Neto",5
"517",92,"RUMO MALHA NORTE S.A.","2013","Julio Fontana Neto",5
"518",92,"RUMO MALHA NORTE S.A.","2012","Pedro Roberto Oliveira Almeida",3
"519",92,"RUMO MALHA NORTE S.A.","2011","Pedro Roberto Oliveira Almeida",3
"520",92,"RUMO MALHA NORTE S.A.","2010","Pedro Roberto Oliveira Almeida",3
"521",94,"ESPIRITO SANTO CENTRAIS ELETRICAS SA","2017","Michel Nunes Itkes",5
"522",94,"ESPIRITO SANTO CENTRAIS ELETRICAS SA","2016","Michel Nunes Itkes",5
"523",94,"ESPIRITO SANTO CENTRAIS ELETRICAS SA","2015","Michel Nunes Itkes",5
"524",94,"ESPIRITO SANTO CENTRAIS ELETRICAS SA","2014","Michel Nunes Itkes",5
"525",94,"ESPIRITO SANTO CENTRAIS ELETRICAS SA","2013","Michel Nunes Itkes",5
"526",94,"ESPIRITO SANTO CENTRAIS ELETRICAS SA","2012","Miguel Dias Amaro",1
"527",94,"ESPIRITO SANTO CENTRAIS ELETRICAS SA","2011","Miguel Nuno Simões Nunes Ferreira Setas",2
"528",94,"ESPIRITO SANTO CENTRAIS ELETRICAS SA","2010","Miguel Nuno Simões Nunes Ferreira Setas",2
"529",95,"FERROVIA CENTRO ATLANTICA SA","2017","Marcello Magistrini Spinelli",4
"530",95,"FERROVIA CENTRO ATLANTICA SA","2016","Marcello Magistrini Spinelli",4
"531",95,"FERROVIA CENTRO ATLANTICA SA","2015","Marcello Magistrini Spinelli",4
"532",95,"FERROVIA CENTRO ATLANTICA SA","2014","Marcello Magistrini Spinelli",4
"533",95,"FERROVIA CENTRO ATLANTICA SA","2013","Sr. Marcello Magistrini Spinelli",4
"534",95,"FERROVIA CENTRO ATLANTICA SA","2012","Sr. Marcello Magistrini Spinelli",4
"535",95,"FERROVIA CENTRO ATLANTICA SA","2011","Sr. Marcello Magistrini Spinelli",4
"536",95,"FERROVIA CENTRO ATLANTICA SA","2010","Sr. Marcello Magistrini Spinelli",4
"537",96,"HOPI HARI SA","2015","Luciano Correa",3
"538",96,"HOPI HARI SA","2014","Luciano Correa",3
"539",96,"HOPI HARI SA","2013","Luciano Correa",3
"540",96,"HOPI HARI SA","2012","Claudio Luis Pinheiro Guimarães",2
"541",96,"HOPI HARI SA","2011","Claudio Luis Pinheiro Guimarães",2
"542",96,"HOPI HARI SA","2010","Armando Pereira Filho",1
"543",97,"TERMINAIS PORT. DA PONTA DO FÉLIX S/A","2017","GILBERTO BIRKHAN",1
"544",97,"TERMINAIS PORT. DA PONTA DO FÉLIX S/A","2016","Almir Jorge Bombonatto",1
"545",97,"TERMINAIS PORT. DA PONTA DO FÉLIX S/A","2015","Valdécio Antônio Bombonatto",1
"546",98,"ATOM EMPREENDIMENTOS E PARTICIPAÇÕES S.A.","2017","ANA CAROLINA PAIFER",3
"547",98,"ATOM EMPREENDIMENTOS E PARTICIPAÇÕES S.A.","2016","ANA CAROLINA PAIFER",3
"548",98,"ATOM EMPREENDIMENTOS E PARTICIPAÇÕES S.A.","2015","ANA CAROLINA PAIFER",3
"549",98,"ATOM EMPREENDIMENTOS E PARTICIPAÇÕES S.A.","2014","JOSÉ JOAQUIM PAIFER",1
"550",98,"ATOM EMPREENDIMENTOS E PARTICIPAÇÕES S.A.","2013","ATILANO DE OMS SOBRINHO",4
"551",98,"ATOM EMPREENDIMENTOS E PARTICIPAÇÕES S.A.","2012","ATILANO DE OMS SOBRINHO",4
"552",98,"ATOM EMPREENDIMENTOS E PARTICIPAÇÕES S.A.","2011","ATILANO DE OMS SOBRINHO",4
"553",98,"ATOM EMPREENDIMENTOS E PARTICIPAÇÕES S.A.","2010","ATILANO DE OMS SOBRINHO",4
"554",100,"NEOENERGIA S.A","2017","Mario José Ruiz-Tagle Larrain",2
"555",100,"NEOENERGIA S.A","2016","Mario José Ruiz-Tagle Larrain",2
"556",100,"NEOENERGIA S.A","2015","Solange Maria Pinto Ribeiro",2
"557",100,"NEOENERGIA S.A","2014","Solange Maria Pinto Ribeiro",2
"558",100,"NEOENERGIA S.A","2013","SOLANGE MARIA PINTO RIBEIRO",3
"559",100,"NEOENERGIA S.A","2012","SOLANGE MARIA PINTO RIBEIRO",3
"560",100,"NEOENERGIA S.A","2011","SOLANGE MARIA PINTO RIBEIRO",3
"561",100,"NEOENERGIA S.A","2010","MARCELO MAIA DE AZEVEDO CORREA",1
"562",102,"COMPANHIA DE GÁS DE SÃO PAULO - COMGÁS","2017","Nelson Roseira Gomes Neto",4
"563",102,"COMPANHIA DE GÁS DE SÃO PAULO - COMGÁS","2016","Nelson Roseira Gomes Neto",4
"564",102,"COMPANHIA DE GÁS DE SÃO PAULO - COMGÁS","2015","Nelson Roseira Gomes Neto",4
"565",102,"COMPANHIA DE GÁS DE SÃO PAULO - COMGÁS","2014","Nelson Roseira Gomes Neto",4
"566",102,"COMPANHIA DE GÁS DE SÃO PAULO - COMGÁS","2013","Luis Henrique Cals de Beauclair Guimarães",2
"567",102,"COMPANHIA DE GÁS DE SÃO PAULO - COMGÁS","2012","Luis Henrique Cals de Beauclair Guimarães",2
"568",102,"COMPANHIA DE GÁS DE SÃO PAULO - COMGÁS","2011","Luis Augusto Domenech",2
"569",102,"COMPANHIA DE GÁS DE SÃO PAULO - COMGÁS","2010","Luis Augusto Domenech",2
"570",103,"GRUÇAI PARTICIPAÇÕES SA","2015","Danilo Gamboa",1
"571",103,"GRUÇAI PARTICIPAÇÕES SA","2014","Eduardo Alcalay",1
"572",104,"EXCELSIOR ALIMENTOS SA.","2017","Wesley Mendonça Batista Filho",2
"573",104,"EXCELSIOR ALIMENTOS SA.","2016","Wesley Mendonça Batista Filho",2
"574",104,"EXCELSIOR ALIMENTOS SA.","2015","Renato Jackisch",5
"575",104,"EXCELSIOR ALIMENTOS SA.","2014","Renato Jackisch",5
"576",104,"EXCELSIOR ALIMENTOS SA.","2013","Renato Jackisch",5
"577",104,"EXCELSIOR ALIMENTOS SA.","2012","Renato Jackisch",5
"578",104,"EXCELSIOR ALIMENTOS SA.","2011","Renato Jackisch",5
"579",104,"EXCELSIOR ALIMENTOS SA.","2010","João Pereira Filho",1
"580",105,"RUMO MALHA SUL S.A.","2017","Julio Fontana Neto",5
"581",105,"RUMO MALHA SUL S.A.","2016","Julio Fontana Neto",5
"582",105,"RUMO MALHA SUL S.A.","2015","Julio Fontana Neto",5
"583",105,"RUMO MALHA SUL S.A.","2014","Julio Fontana Neto",5
"584",105,"RUMO MALHA SUL S.A.","2013","Julio Fontana Neto",5
"585",105,"RUMO MALHA SUL S.A.","2012","Alexandre de Jesus Santoro",1
"586",105,"RUMO MALHA SUL S.A.","2011","Eduardo Machado de Carvalho Pelleissone",1
"587",105,"RUMO MALHA SUL S.A.","2010","Paulo Luiz Araujo Basilio",1
"588",107,"ELETROBRÁS PARTICIPAÇÕES S.A. - ELETROPAR","2017","Oscar Alfredo Salomão Filho",1
"589",107,"ELETROBRÁS PARTICIPAÇÕES S.A. - ELETROPAR","2016","Marcelo Lobo de Oliveira Figueiredo",7
"590",107,"ELETROBRÁS PARTICIPAÇÕES S.A. - ELETROPAR","2015","Marcelo Lobo de Oliveira Figueiredo",7
"591",107,"ELETROBRÁS PARTICIPAÇÕES S.A. - ELETROPAR","2014","Marcelo Lobo de Oliveira Figueiredo",7
"592",107,"ELETROBRÁS PARTICIPAÇÕES S.A. - ELETROPAR","2013","Marcelo Lobo de Oliveira Figueiredo",7
"593",107,"ELETROBRÁS PARTICIPAÇÕES S.A. - ELETROPAR","2012","Marcelo Lobo de Oliveira Figueiredo",7
"594",107,"ELETROBRÁS PARTICIPAÇÕES S.A. - ELETROPAR","2011","Marcelo Lobo de Oliveira Figueiredo",7
"595",107,"ELETROBRÁS PARTICIPAÇÕES S.A. - ELETROPAR","2010","Marcelo Lobo de Oliveira Figueiredo",7
"596",108,"ITAITINGA PARTICIPACOES SA","2017","Thiago Emanuel Rodrigues",4
"597",108,"ITAITINGA PARTICIPACOES SA","2016","Thiago Emanuel Rodrigues",4
"598",108,"ITAITINGA PARTICIPACOES SA","2015","Thiago Emanuel Rodrigues",4
